"loc1","loc2","Common name"
"51.4908755654","-2.53590342209","Ash"
"51.4104160373","-2.609657692","Rowan"
"51.494110647","-2.62735585108","Silver Birch"
"51.4715513891","-2.61377330565",""
"51.4066337147","-2.59391217412","Maple"
"51.5023326689","-2.65452444373","Field Maple"
"51.4755956335","-2.59509856753","Lime"
"51.4037057936","-2.57545291032","Ash"
"51.4973234021","-2.66140678593","Silver Birch"
"51.4034472788","-2.62856055115","Hawthorn"
"51.4490827155","-2.60526795278","Oak"
"51.5058383287","-2.63498054687","Lime"
"51.5032543892","-2.62916481111","Horse Chestnut"
"51.5029085578","-2.63497208267","Cedar"
"51.5016864504","-2.64170514983","Horse Chestnut"
"51.5017961307","-2.64146177321","Cypress"
"51.4324598781","-2.54240654554","Cherry"
"51.4413057405","-2.64178755548","Lime"
"51.4122151734","-2.58305712951","Ash"
"51.4946539905","-2.62451306241","Catalpa"
"51.4546346526","-2.60718920113","Lime"
"51.4519357972","-2.6063231545","Lime"
"51.4943561978","-2.62532112086","Cedar"
"51.4940411271","-2.6256592023","Chusan Palm"
"51.4929431031","-2.62565367136","Cherry"
"51.4919702336","-2.6273323646","Silver Birch"
"51.4930681585","-2.62528620534","Cherry"
"51.4936957553","-2.62555897136","Silver Birch"
"51.4921464261","-2.62781068789","Whitebeam"
"51.4277946354","-2.61658734625","Sycamore"
"51.4276285181","-2.61746595933","Poplar"
"51.4929111579","-2.63112722928","Cherry"
"51.4922931863","-2.62770669181","Hawthorn"
"51.454069109","-2.60796374936","Lime"
"51.4701390492","-2.6028279407","Plane"
"51.4177488181","-2.58876225371","Copper Beech"
"51.5032569305","-2.58800099118","Sycamore"
"51.4765918502","-2.57772869501","Field Maple"
"51.4270105317","-2.56615562774","Field Maple"
"51.4291916304","-2.57278141533","Maple"
"51.4578592346","-2.53576953061","Poplar"
"51.4091364526","-2.59414575716","Maple"
"51.4468562601","-2.62208484989","Willow"
"51.4423173578","-2.63828742329","Rowan"
"51.4437638747","-2.63689434395","Cypress"
"51.4540660703","-2.60117952524","Whitebeam"
"51.5072515784","-2.61595890195","Cherry"
"51.4487526123","-2.60466207585","Willow"
"51.4964584221","-2.66126115715","Pear"
"51.4127071956","-2.54736572024","Cherry"
"51.410968725","-2.58599845753","Oak"
"51.4547152449","-2.58395110884","Plane"
"51.4122443015","-2.58313040032","Ash"
"51.4927570968","-2.62919322759","Silver Birch"
"51.4675926148","-2.57613607196","Whitebeam"
"51.5048031906","-2.6377357777","Cherry"
"51.4439888181","-2.63881592271","Oak"
"51.4420060054","-2.63918938761","Pear"
"51.4177840776","-2.62138898049","Lime"
"51.4187098412","-2.62086743687","Plane"
"51.4081445833","-2.62811990041","Hawthorn"
"51.4160703474","-2.62466952751","Cherry"
"51.4987792827","-2.57786106224","Maple"
"51.4833220397","-2.63870182974","Silver Birch"
"51.4828573584","-2.6817139021","Oak"
"51.5042164102","-2.60669302027","Maple"
"51.4445504148","-2.61042742974","Maple"
"51.4453555352","-2.61009801","Plane"
"51.497107349","-2.66675398922","Cypress"
"51.4557301565","-2.56743456343","Tulip Tree"
"51.5043369925","-2.60610088084","Sycamore"
"51.4956540751","-2.67225824909","Cherry"
"51.4832767315","-2.56716189964","Sycamore"
"51.4060337649","-2.57962624706","Sycamore"
"51.4625134401","-2.5757129408","Rowan"
"51.4115657612","-2.60914803017","Alder"
"51.471098857","-2.55783403728","Whitebeam"
"51.418347824","-2.60709075182","Hornbeam"
"51.4767706359","-2.6115594105","Ash"
"51.4928578893","-2.59497280912","Hawthorn"
"51.4716487366","-2.55615985314","Silver Birch"
"51.4067294878","-2.56973922245","Ash"
"51.471175804","-2.55753608972","Sycamore"
"51.4933721916","-2.59417819948","Silver Birch"
"51.4615260331","-2.54124499335","Field Maple"
"51.4958965304","-2.67341047848","Hawthorn"
"51.4906309732","-2.51516925383","Poplar"
"51.4700816698","-2.55640828462",""
"51.4660978026","-2.57280652938","Sycamore"
"51.4961994202","-2.66788378763","Ash"
"51.4362487849","-2.61913062027","Alder"
"51.4295011664","-2.61302306097","Horse Chestnut"
"51.4199427787","-2.59490617921","Hornbeam"
"51.4164723572","-2.59350276965","Ash"
"51.4851902073","-2.60514654144","Holly"
"51.4209636446","-2.59790157945","Maple"
"51.4261682847","-2.56146467233","Cherry"
"51.5096597706","-2.62466469037","Ash"
"51.5098815352","-2.62634412144","Poplar"
"51.4425804923","-2.58578587095","Lime"
"51.4085000942","-2.59940903679","Maple"
"51.4665381278","-2.61061897893","Ash"
"51.4782767723","-2.63841764037","Lime"
"51.4941726336","-2.62174556984","Lime"
"51.4658315656","-2.62278690811","Holly"
"51.4542975722","-2.58221831391","Plane"
"51.4197849692","-2.57226930275","Oak"
"51.4826590459","-2.64695752445","Poplar"
"51.4995491458","-2.60371592882","Lime"
"51.4074068243","-2.59612478282","Whitebeam"
"51.4736972614","-2.59858985737","Lime"
"51.4266331866","-2.56663193756","Cherry"
"51.4956004956","-2.56533825791","Apple"
"51.408263107","-2.56554641232","Maple"
"51.4994409529","-2.57528698881","Hawthorn"
"51.4036458661","-2.58614418215","Field Maple"
"51.4598718903","-2.5490836384","Oak"
"51.4615505877","-2.54219659591","Tulip Tree"
"51.4114761598","-2.54772772872","Cherry"
"51.4138465001","-2.5471416442","Cherry"
"51.4822434346","-2.57208060195","Silver Birch"
"51.4922587254","-2.64444961496","Field Maple"
"51.4736273264","-2.55690094445","Plane"
"51.4490950261","-2.53189707916","Field Maple"
"51.4607783211","-2.57217019197","Apple"
"51.4488446097","-2.52949446035","Sycamore"
"51.506338421","-2.58854020811",""
"51.4180655424","-2.57886603553","Maple"
"51.4856005488","-2.56687649526","Horse Chestnut"
"51.4417955326","-2.59905235659","Maple"
"51.4061718605","-2.62337768854","Service Tree"
"51.4385543513","-2.61643374095","Pear"
"51.4750484087","-2.51873504648","Lime"
"51.4863609688","-2.56553574016","Copper Beech"
"51.4569908054","-2.54850543863","Birch"
"51.4735885335","-2.63965562305","Apple"
"51.465494937","-2.60346245046","Lime"
"51.4958627178","-2.64240538686",""
"51.4578346123","-2.54406149245","Whitebeam"
"51.4398798026","-2.60617984026","Rowan"
"51.4536387804","-2.52519459067","Sweetgum"
"51.4953777264","-2.69001703978","Cherry"
"51.4743900991","-2.61195692037","Plane"
"51.4145031402","-2.55107938002","Maple"
"51.406102246","-2.59310723003","Ash"
"51.5044897222","-2.60621240687","Cherry"
"51.4041861404","-2.59299488138","Poplar"
"51.504502633","-2.60724474985","Field Maple"
"51.4839549157","-2.60586522483","Elder"
"51.4423243294","-2.62654833534","Ash"
"51.5052773462","-2.62414541223","Lime"
"51.4937242088","-2.62570311658","Silver Birch"
"51.4382267999","-2.54263198589","Silver Birch"
"51.4613388376","-2.51922150682","Ash"
"51.447068206","-2.64331813165","Scots Pine"
"51.4872116677","-2.53720288332","Cherry"
"51.4776201245","-2.52255353589","Ash"
"51.4571977148","-2.61683333467","Lime"
"51.4444836351","-2.63679932177","Lime"
"51.4664036188","-2.57075824855","Ash"
"51.4414926658","-2.64185535393","Oak"
"51.497955294","-2.66150914068","Hawthorn"
"51.4542588313","-2.56058260362","Silver Birch"
"51.4622069861","-2.58422107743","Apple"
"51.4838328491","-2.60421999307","Cherry"
"51.4806304484","-2.64530950074","Rowan"
"51.484329523","-2.62313559941","Lime"
"51.4929771927","-2.61931790499","Alder"
"51.4527787065","-2.56137412927","Plane"
"51.4770587503","-2.61169285714","Plane"
"51.4060414413","-2.62336815102","Hazel"
"51.4588418412","-2.59530545991","Alder"
"51.4100173931","-2.62028638794","Cherry"
"51.5017161087","-2.61138684571","Hawthorn"
"51.4735189913","-2.55661411308","Sycamore"
"51.4567316087","-2.59562111905","Maple"
"51.4398213685","-2.60614281016","Apple"
"51.4749554004","-2.59361496908","Amelanchier"
"51.4946705387","-2.61488405943","Maple"
"51.4887446465","-2.61712258327","Maple"
"51.4718632587","-2.60104652828","Whitebeam"
"51.4770359928","-2.54328841351","Apple"
"51.4456988155","-2.59421240684","Maple"
"51.4917291692","-2.60735381127","Plane"
"51.4806228256","-2.64864578794",""
"51.4733527968","-2.59448999875","Lime"
"51.4591554325","-2.58527931295","Plane"
"51.4909694968","-2.56481168571","Maple"
"51.497236293","-2.57085734936","Rowan"
"51.4250936664","-2.5630435227","Elm"
"51.4292198198","-2.56637180705","Lime"
"51.5141969331","-2.62454303592","Pear"
"51.4627974192","-2.60414874578","Sycamore"
"51.4703326541","-2.57450055048","Hawthorn"
"51.4804065467","-2.63345815859","Cherry"
"51.4342625","-2.61385371378","Lime"
"51.4206268447","-2.57820651876","Plane"
"51.4912407497","-2.60756135545","Ash"
"51.4725754309","-2.55868927871","Lime"
"51.4171935771","-2.58976418148","Copper Beech"
"51.4253900494","-2.54507049687","Silver Birch"
"51.474273523","-2.54674628003","Plane"
"51.4850817338","-2.61386947166","Lime"
"51.4942409022","-2.59968136364","Cherry"
"51.4196534991","-2.5609671844","Maple"
"51.5043095449","-2.65698696217","Alder"
"51.4913168507","-2.58860795897","Sycamore"
"51.5034684647","-2.65825467703","Box Elder"
"51.4954641523","-2.60380886943","Cherry"
"51.4211891485","-2.56142606715","Elm"
"51.4523685158","-2.5587383643","Alder"
"51.4779126794","-2.59866593869","Cherry"
"51.4878143195","-2.65213073364","Field Maple"
"51.437330078","-2.58686485919","Whitebeam"
"51.4536174236","-2.56543755729","Birch"
"51.4182846973","-2.59366775658","Hawthorn"
"51.4844250296","-2.65122317665","Hawthorn"
"51.4205887687","-2.59785109702","Cherry"
"51.4924679589","-2.64715950733","Poplar"
"51.4331825597","-2.5723077206","Pear"
"51.4150202737","-2.57278424547","Poplar"
"51.4189541508","-2.56073657968","Cherry"
"51.512425422","-2.61971182507","Maple"
"51.4611525944","-2.6123414443","Apple"
"51.4290066827","-2.57239274813","Lime"
"51.4130824564","-2.57044715942",""
"51.4131997712","-2.57341817447","Alder"
"51.5131812371","-2.6097673131","Maple"
"51.4610493759","-2.59463262617","Ash"
"51.4610555046","-2.59517896054","Ash"
"51.5078796929","-2.62389093409","Cherry"
"51.4810920152","-2.52935318098","Hawthorn"
"51.5066377806","-2.58891018452","Ash"
"51.5002428009","-2.60496318472","Sycamore"
"51.4775851239","-2.55968314896","Alder"
"51.4845516698","-2.67067363158","Box Elder"
"51.455348975","-2.55379317943","Maple"
"51.4925458051","-2.64747274496","Cherry"
"51.4163007876","-2.57292996392","Hornbeam"
"51.415864593","-2.57156920753","Poplar"
"51.4662903836","-2.59810277073","Eucalyptus"
"51.4663794724","-2.59821204799","Silver Birch"
"51.4579069176","-2.58163614099","Hawthorn"
"51.4420257775","-2.5989881779","Lime"
"51.4328894936","-2.59867702703","Hornbeam"
"51.4220659506","-2.55578203894","Silver Birch"
"51.4841321183","-2.68248380553","Ash"
"51.451939465","-2.55986254386","Poplar"
"51.4615923292","-2.53891694008","Cherry"
"51.4686476287","-2.57572783772","Maple"
"51.4932288852","-2.60932753525","Ash"
"51.4537867468","-2.59742492521","Plane"
"51.5013502857","-2.58530211796","Field Maple"
"51.4947046424","-2.64808327524","Ash"
"51.4214621917","-2.61712482002","Ash"
"51.4672181337","-2.58820700187",""
"51.4909101605","-2.60791949458","Sycamore"
"51.4903643696","-2.5605579759","Ash"
"51.4541178614","-2.62426105781","Sycamore"
"51.4573486839","-2.53596764121","Hornbeam"
"51.4233483201","-2.55527495243","Oak"
"51.4517969808","-2.56079593598","Maple"
"51.4818015989","-2.54437902553","Ash"
"51.4424131682","-2.59797873572","Birch"
"51.439859105","-2.54279564315","Lime"
"51.4137083989","-2.56829462621","Cherry"
"51.4393685821","-2.54303469639","Cypress"
"51.4819412422","-2.61118376132","Silver Birch"
"51.4472490608","-2.58175809159","Whitebeam"
"51.4055325606","-2.60872092532","Plum"
"51.5099058422","-2.60238180397","Ash"
"51.4907604176","-2.63494799057","Apple"
"51.4268788819","-2.55375890162","Oak"
"51.4532214323","-2.60503386693","Sycamore"
"51.4348564182","-2.5641552032","Lime"
"51.462563396","-2.57951559622","Cherry"
"51.4732806943","-2.58828586633","Yew"
"51.4742420556","-2.58764484696","Silver Birch"
"51.4915677055","-2.59189609136","Ash"
"51.4426845695","-2.54781526126","Alder"
"51.4799106186","-2.54568547498","Ash"
"51.4579343369","-2.57021918658","Maple"
"51.4533676868","-2.52597567705","Cherry"
"51.422272707","-2.55974070868","Maple"
"51.4867430583","-2.59181314249","Lime"
"51.4868549595","-2.57547733616","Plane"
"51.4256068716","-2.61643261442","Maple"
"51.4862988455","-2.63257461258","Magnolia"
"51.5018391631","-2.70192794129","Hawthorn"
"51.4893187644","-2.52499438867","Fir"
"51.4889432043","-2.53416610171",""
"51.4159778055","-2.62465589891","Sycamore"
"51.5039636986","-2.64654280646","Sycamore"
"51.5115192553","-2.60761604191","Whitebeam"
"51.4962388474","-2.69394869473","Rowan"
"51.4882937181","-2.52651979985","Dawn Redwood"
"51.4490563535","-2.59044776266","Cypress"
"51.5003279622","-2.58564067722","Lime"
"51.4810400043","-2.54455485393","Maple"
"51.5011644203","-2.61644601106","Lime"
"51.4059392823","-2.60623612935","Pine"
"51.5005662694","-2.58606641978","Lime"
"51.4876191714","-2.5332827343","Oak"
"51.4218278503","-2.56147761689","Cherry"
"51.5037664202","-2.65135213491","Hornbeam"
"51.4885289716","-2.57579698818","Sycamore"
"51.4587099541","-2.55196331863","Silver Birch"
"51.4524414325","-2.55690709423","Poplar"
"51.4876872245","-2.5382238449","Cherry"
"51.4867978115","-2.56193916922","Horse Chestnut"
"51.4888390101","-2.52860800473","Honey Locust"
"51.5125335104","-2.6236952899","Apple"
"51.4667630648","-2.53156791657","Sycamore"
"51.5032004119","-2.65291806763","Field Maple"
"51.4933462272","-2.62682622451","Cherry"
"51.5049884343","-2.65137417547","Cherry"
"51.431880324","-2.60903059527","Lime"
"51.4932746192","-2.6889412536","Cherry"
"51.4288928857","-2.5367834708","Scots Pine"
"51.4386356119","-2.64220676264","Oak"
"51.4874919884","-2.5839375384","Lime"
"51.46457348","-2.56071436416","Plane"
"51.4435098745","-2.55158040058","Lime"
"51.4893421571","-2.51550917702","Rowan"
"51.4620980605","-2.59890815244","Maple"
"51.4944160363","-2.63095182916","Cherry"
"51.4984481333","-2.64542289882","Oak"
"51.5058722652","-2.6336770763",""
"51.505911472","-2.63469051799","False Acacia"
"51.4479084704","-2.59085989969","Plane"
"51.4920153437","-2.62388326676","Box Elder"
"51.4914789346","-2.62865810136","Copper Beech"
"51.4539132557","-2.60850626482","Apple"
"51.4537984343","-2.60591997251","Yew"
"51.4528697438","-2.5480868863","Ash"
"51.4098807428","-2.60789602296","Lime"
"51.445820722","-2.56288942745","Lime"
"51.4415782539","-2.62087861951","Cherry"
"51.4395246898","-2.63062032409","Sycamore"
"51.4725347417","-2.58800084","Pine"
"51.4495757905","-2.54694267396","Maple"
"51.5055154389","-2.59032571021","Plum"
"51.46114282","-2.57307639701","Sorbus"
"51.511303431","-2.62870206915","Apple"
"51.4787769473","-2.61911108076","Horse Chestnut"
"51.4827313035","-2.64802205514","Cherry"
"51.5045697227","-2.65198413669","Hornbeam"
"51.4852877428","-2.64364187389","Willow"
"51.4298561622","-2.55065756417","Cherry"
"51.5098512621","-2.60224203276","Hawthorn"
"51.5071728342","-2.65161973596","Field Maple"
"51.4725461386","-2.55446220043","Pear"
"51.4648191755","-2.57914140359","Plane"
"51.4651695084","-2.57850020903","Pine"
"51.464782848","-2.57870476816","Plane"
"51.5082246759","-2.65286325439","Hazel"
"51.4071510467","-2.61897075468","Lime"
"51.4820550262","-2.61651641638","Lime"
"51.4906632271","-2.68122441008","Horse Chestnut"
"51.4874191821","-2.56507082376","Cherry"
"51.4829345206","-2.68027192845","Sycamore"
"51.5068585974","-2.65045032239","Gingko"
"51.491573878","-2.51446172188","Sweet Chestnut"
"51.442424327","-2.62058118205","Lime"
"51.4691926724","-2.62340624952","Lime"
"51.477457176","-2.55217484561","Beech"
"51.4938562893","-2.60902159963","Lime"
"51.4938004391","-2.62010488586","Plane"
"51.4860109874","-2.53899317978","Poplar"
"51.4792534942","-2.54619155691","Oak"
"51.4720774553","-2.6245550595","Elder"
"51.4619320007","-2.5615620468","Willow"
"51.4434524858","-2.57874967864","Sycamore"
"51.4768503392","-2.5519636249","Plane"
"51.5002798815","-2.69678002404","Laburnum"
"51.478710908","-2.54937357494","Oak"
"51.417792805","-2.61011264381","Sycamore"
"51.4756455695","-2.55245691685","Rowan"
"51.4903349637","-2.56447515875",""
"51.4771052387","-2.5590810065","Maple"
"51.4256821487","-2.62653348737","Field Maple"
"51.4714498061","-2.56047144412","Sycamore"
"51.4724755156","-2.55500240699","Cherry"
"51.4250935234","-2.6247369358","Beech"
"51.4389389692","-2.57708542454","Lime"
"51.4379773751","-2.57825805414","Whitebeam"
"51.5044610583","-2.60408328258","Cherry"
"51.424052775","-2.62777440766","Whitebeam"
"51.4100832156","-2.5733696814","Cherry"
"51.4259539058","-2.62484432038","Cherry"
"51.4425396187","-2.58606591839","Oak"
"51.4958998417","-2.6471326433","Oak"
"51.4417274914","-2.53524743563","Cherry"
"51.4636000101","-2.57155628704","Sycamore"
"51.4076623045","-2.60349618229","Maple"
"51.4719514584","-2.54221354275","Field Maple"
"51.4421230806","-2.58477889209","Lime"
"51.496653601","-2.64750835209","Apple"
"51.4371579235","-2.54213535214","Lime"
"51.46303844","-2.62664335901","Sycamore"
"51.4350145369","-2.5703866613","Strawberry Tree"
"51.4459005634","-2.56206604775","Lime"
"51.4078810552","-2.62527546187","Sycamore"
"51.4467150641","-2.58588786579","Maple"
"51.4477764719","-2.55070641901","Apple"
"51.4507737336","-2.58474971616","Plane"
"51.4713314756","-2.57608758864","Apple"
"51.4429275275","-2.59009574153","Plane"
"51.466613647","-2.61039656422","Ash"
"51.4255112107","-2.61791578646","Silver Birch"
"51.4612603861","-2.58088466356","Plane"
"51.4785961043","-2.60985242725","Amelanchier"
"51.5042171173","-2.61083436932","Alder"
"51.4623358234","-2.57965996783","Oak"
"51.5022005775","-2.61561358369","Tulip Tree"
"51.4134502173","-2.56893071807","Rowan"
"51.4400994253","-2.61770784325","Cherry"
"51.4401655914","-2.61798310598","Eucalyptus"
"51.4226189461","-2.55659500258","Cherry"
"51.4607584024","-2.54557323513","Plane"
"51.4055801807","-2.59426181819","Scots Pine"
"51.4120666063","-2.59575203594","Ash"
"51.4402737715","-2.58544413893","Maple"
"51.4077118153","-2.59456924387","Sycamore"
"51.4041170347","-2.59428223665",""
"51.4346840691","-2.59623995203","Poplar"
"51.4092225336","-2.5947068879","Ash"
"51.4398085161","-2.58661824071","Lime"
"51.4400267596","-2.58953564695","Cypress"
"51.4403807069","-2.58831193995","Beech"
"51.4411328074","-2.58955679961","Horse Chestnut"
"51.4383272337","-2.58636590118","Lime"
"51.4881177873","-2.6375322547","Sycamore"
"51.4652167713","-2.62650564582","Lime"
"51.4663189155","-2.62557235443","Lime"
"51.4677355569","-2.6237314603",""
"51.4642688993","-2.62678660816",""
"51.4685019671","-2.62348479467","Hawthorn"
"51.5139238615","-2.61961053985","Sweet Chestnut"
"51.5099631808","-2.6080313636","Ash"
"51.4695808557","-2.62194782332","Hawthorn"
"51.4656951759","-2.62955066721","Lime"
"51.4641354936","-2.62367933559","Holly"
"51.4073565293","-2.60355958442","Plane"
"51.4121656586","-2.60116331218",""
"51.4464280979","-2.59247801778","Cherry"
"51.4418034657","-2.59216635872","Silver Birch"
"51.4391950297","-2.59265544264","Whitebeam"
"51.407670256","-2.62595522034","Willow"
"51.4079800507","-2.6256129565","Willow"
"51.4604361461","-2.62779016318","Lime"
"51.4883813253","-2.64421143647","Ash"
"51.4402888723","-2.58357035657","Plane"
"51.4555791506","-2.62548175306","Sycamore"
"51.4581050292","-2.62643500651","Beech"
"51.4491217982","-2.54815610402","Plane"
"51.4424441959","-2.58524255437","Lime"
"51.4575564318","-2.62519200016","Sycamore"
"51.4728357097","-2.58541023363","Hornbeam"
"51.4813714478","-2.55454449519","Cedar"
"51.4924019835","-2.60867653928","Cherry"
"51.4439779684","-2.62329754237","Gingko"
"51.4775876832","-2.53589275589","Plane"
"51.4689555768","-2.57799629081","Silver Birch"
"51.4810969854","-2.6341451225","Oak"
"51.4765868228","-2.58722703892","Cherry"
"51.4723657293","-2.598653194","Plane"
"51.4990603855","-2.61654957298","Lime"
"51.4480067382","-2.62332119208","Scots Pine"
"51.4292538483","-2.58032950846","Cedar"
"51.4266120318","-2.57084207676","Willow"
"51.4821149119","-2.57293424946","Lime"
"51.457484081","-2.57269951985",""
"51.5068541934","-2.62121725612","Tulip Tree"
"51.4335161026","-2.56827146508","Lime"
"51.4991772474","-2.57915529556","Plane"
"51.4989362737","-2.57917341674","Hazel"
"51.4456825976","-2.58960807521","Plane"
"51.4590833437","-2.53025550534","Sycamore"
"51.4956580273","-2.68183504663","Pear"
"51.5044182972","-2.60567923721","Silver Birch"
"51.4235768242","-2.59588664991","Field Maple"
"51.4974205709","-2.59914083684","Pear"
"51.4977006667","-2.66603300367","Cherry"
"51.4450096815","-2.61131243755","Tulip Tree"
"51.4823383079","-2.56667258061","Sycamore"
"51.4175440854","-2.58025333643","Maple"
"51.4974651714","-2.66819890533","Birch"
"51.5017628047","-2.65877496306","Lime"
"51.5050537689","-2.62356272498","Apple"
"51.412248436","-2.58818529372","Poplar"
"51.508668641","-2.6167131696","Dogwood"
"51.4543007086","-2.62411718667","Oak"
"51.4577085764","-2.53768462271","Cherry"
"51.5055873504","-2.62418394071","Cypress"
"51.4832407003","-2.57030735787","Oak"
"51.4442035651","-2.62221541305","Katsura"
"51.4401669769","-2.62904553923","Lime"
"51.4091178972","-2.60662741776","Lime"
"51.4181137877","-2.60741696534","Field Maple"
"51.4392682634","-2.63378414118","Cypress"
"51.4625149244","-2.57541067475","Rowan"
"51.4212898938","-2.60002395591","Silver Birch"
"51.4671598851","-2.57085435212","Plane"
"51.5088501224","-2.6238967014","Ash"
"51.4210022182","-2.59881732032","Apple"
"51.4781029216","-2.59886354266","Lime"
"51.4625039024","-2.58127068472","Silver Birch"
"51.4618484886","-2.58375213762","Plum"
"51.4609239752","-2.56151929839","Whitebeam"
"51.4141578667","-2.57725722196","Sycamore"
"51.4991916962","-2.60445556617","Ash"
"51.4776053449","-2.61769545746","Horse Chestnut"
"51.5078782201","-2.63087127291",""
"51.426101853","-2.56082280488","Larch"
"51.4873853775","-2.59117954895","Ash"
"51.4785027778","-2.61636684138",""
"51.4778861259","-2.6163681737","Ash"
"51.4842185578","-2.59204874574","Ash"
"51.42935364","-2.61329280172","Tulip Tree"
"51.4199288135","-2.59881263488","Lime"
"51.5096524022","-2.62488318001","Ash"
"51.413041268","-2.57504676554","Alder"
"51.4929778943","-2.59407497911","Eucalyptus"
"51.4203293572","-2.5983973631","Poplar"
"51.4828793659","-2.57706105675","Maple"
"51.4776936732","-2.61647688528","Hawthorn"
"51.4754748872","-2.61540162357","Lime"
"51.413676011","-2.57727358203","Alder"
"51.4150981681","-2.57790579968","Maple"
"51.4782734462","-2.61936086001","Horse Chestnut"
"51.4769964472","-2.62184237618","Scots Pine"
"51.4130668454","-2.57708660058","Alder"
"51.4756352502","-2.61438219724","Horse Chestnut"
"51.4462907601","-2.58595740211","Cypress"
"51.4461112129","-2.58748080677","Rowan"
"51.4150567196","-2.58459308664","Horse Chestnut"
"51.4716858882","-2.61651767585","Lime"
"51.4919631294","-2.60820386514","Hornbeam"
"51.437015011","-2.61296456364","Cherry"
"51.5032304557","-2.64500437914","Lime"
"51.4127006335","-2.62916918232","Alder"
"51.4079438442","-2.61793220107","Juniper"
"51.4909677242","-2.60808950152",""
"51.4950946063","-2.67374826241","Lime"
"51.4875458731","-2.59130519806","Lime"
"51.4384919521","-2.59132432099","Lime"
"51.4211386805","-2.59864753286","Yew"
"51.4130393843","-2.5879448225","Poplar"
"51.4075037808","-2.60038098948","Silver Birch"
"51.4152969503","-2.58449046153","Alder"
"51.4823191533","-2.60466555704","Box Elder"
"51.4938956656","-2.62203881946","Apple"
"51.4897362903","-2.59624514437","Apple"
"51.4950520315","-2.67742302405","Cherry"
"51.4783653805","-2.60535929093","Silver Birch"
"51.4072800821","-2.61728274696","Hornbeam"
"51.4837661354","-2.62714370047","Cherry"
"51.4842621285","-2.62688854587","Cherry"
"51.4182174265","-2.57824398096","Whitebeam"
"51.4594990789","-2.52027265104","Lime"
"51.4037395041","-2.58619123934","Horse Chestnut"
"51.4043993077","-2.57231753106","Cherry"
"51.4285152897","-2.53527795042","Scots Pine"
"51.4979933501","-2.57338838189","Pear"
"51.4898084708","-2.59072566034","Maple"
"51.4899665315","-2.5902101983","Beech"
"51.4986146766","-2.58934349536","Maple"
"51.4212205526","-2.56159011388","Pear"
"51.5021350726","-2.60536484976","Cherry"
"51.5021139243","-2.60526386449","Cherry"
"51.4922980779","-2.64918157372","Cherry"
"51.4915941966","-2.64887629605","Plum"
"51.4933145562","-2.59760997583","Cherry"
"51.512346114","-2.63455718854","Maple"
"51.4829460098","-2.52201002831","Plane"
"51.487750748","-2.54928336199","Maple"
"51.4900739908","-2.58983307046","Maple"
"51.5030645986","-2.61294950585",""
"51.4775211435","-2.51750332319","Lime"
"51.4555313598","-2.58669894598","Cherry"
"51.4665922341","-2.51904708371","Lime"
"51.4573434819","-2.58058837082","Rowan"
"51.4913424455","-2.53644557569","Lime"
"51.4478732054","-2.62198542623","Maple"
"51.4572655766","-2.56346290366","Lime"
"51.457031778","-2.56331667158","Cherry"
"51.4746183014","-2.58170663067","Ash"
"51.4050494169","-2.58372417217","Amelanchier"
"51.4971612392","-2.58491653701","Apple"
"51.4141690348","-2.6051410419","Maple"
"51.4461784263","-2.64358995799","Scots Pine"
"51.4510699615","-2.63858048271","Lime"
"51.4148908342","-2.62394021753","Birch"
"51.4150548432","-2.62409214315","Cherry"
"51.4856134475","-2.64934353559","Lime"
"51.4897997721","-2.62596595269",""
"51.4724572865","-2.61003718025","Birch"
"51.5036438492","-2.62492140591","Buckeye"
"51.4134388302","-2.59973520536","Redwood"
"51.4398417437","-2.5601647326","Hawthorn"
"51.4401457733","-2.56359195211","Horse Chestnut"
"51.4403264406","-2.56081292388","Cherry"
"51.4397013644","-2.59501260373","Apple"
"51.4214552568","-2.57947896311","Beech"
"51.45080778","-2.60179020006","Plane"
"51.4724913432","-2.61055940628",""
"51.4701289286","-2.56086844279","Silver Birch"
"51.479545009","-2.58266039611",""
"51.4695881358","-2.51439871029","Sycamore"
"51.4991953572","-2.57545921714","Pear"
"51.5038978707","-2.64600620033","Lime"
"51.4261032965","-2.61883911556","Lime"
"51.4427922168","-2.63567205753","Maple"
"51.4122089169","-2.55048511975","Ash"
"51.4930811418","-2.62279633507","Silver Birch"
"51.4616619157","-2.59354461167","Sycamore"
"51.4755298554","-2.63720679587","Sorbus"
"51.4471878721","-2.62093199297","Ash"
"51.4946189919","-2.60994862318","Maple"
"51.4343145216","-2.54642671777","Hawthorn"
"51.4976527715","-2.69102695642","Lime"
"51.4494467035","-2.61315454495","Hornbeam"
"51.4498257204","-2.5708944942","Alder"
"51.4123346437","-2.55516791482","Maple"
"51.472659015","-2.59503716076","Plane"
"51.4489881482","-2.60351957873","Plane"
"51.4550934063","-2.61458985705","Lime"
"51.4526342293","-2.60204002575",""
"51.4551307111","-2.61466044829","Lime"
"51.4876625528","-2.55131116991","Poplar"
"51.4076004287","-2.62873555358","Beech"
"51.4109524702","-2.54724957248","Almond"
"51.479110245","-2.55076794797","Willow"
"51.4833429074","-2.63914596345","Oak"
"51.5133388906","-2.61122920712","Beech"
"51.5067452875","-2.62981648083","Spruce"
"51.4966011742","-2.61295093106","Yew"
"51.4839135146","-2.60557708268","Oak"
"51.4962511287","-2.68296030239","Rowan"
"51.4882731977","-2.56408227613","Ash"
